step,alpha,constraint_C
153000,16.4170,0.0000
153500,16.9230,0.0606
154000,17.3088,0.0486
154500,18.5147,0.1306
155000,18.4147,0.0000
155500,18.3147,0.0000
156000,18.2147,0.0000
156500,18.1147,0.0000
157000,18.6443,0.0630
157500,19.4725,0.0928
158000,19.4005,0.0028
158500,19.3005,0.0000
159000,19.2360,0.0036
159500,19.1360,0.0000
160000,19.0542,0.0018
160500,18.9890,0.0035
161000,18.8890,0.0000
161500,18.7891,0.0000
162000,18.6891,0.0000
162500,18.8503,0.0261
163000,19.0118,0.0262
163500,22.4575,0.3546
164000,22.3575,0.0000
164500,22.2575,0.0000
165000,22.1575,0.0000
165500,22.0575,0.0000
166000,21.9575,0.0000
166500,21.8575,0.0000
167000,21.7575,0.0000
167500,21.6575,0.0000
168000,21.5575,0.0000
168500,21.4575,0.0000
169000,21.3575,0.0000
169500,21.2575,0.0000
170000,21.1575,0.0000
170500,21.0575,0.0000
171000,21.3038,0.0346
171500,21.2038,0.0000
172000,21.1038,0.0000
172500,21.0038,0.0000
173000,20.9038,0.0000
173500,20.8038,0.0000
174000,20.7038,0.0000
174500,20.6038,0.0000
175000,20.5038,0.0000
175500,20.4038,0.0000
176000,20.3038,0.0000
176500,20.2038,0.0000
177000,20.1038,0.0000
177500,20.0038,0.0000
178000,19.9038,0.0000
178500,20.0961,0.0292
179000,20.1979,0.0202
179500,20.2087,0.0111
180000,20.1087,0.0000
180500,20.0087,0.0000
181000,19.9087,0.0000
181500,19.8087,0.0000
182000,19.7087,0.0000
182500,19.6087,0.0000
183000,19.5087,0.0000
183500,19.4087,0.0000
184000,19.3087,0.0000
184500,19.2087,0.0000
185000,19.1087,0.0000
185500,19.0087,0.0000
186000,18.9087,0.0000
186500,18.8087,0.0000
187000,18.7087,0.0000
187500,18.6087,0.0000
188000,18.5087,0.0000
188500,18.4087,0.0000
189000,18.3087,0.0000
189500,18.2087,0.0000
190000,18.1087,0.0000
190500,18.0087,0.0000
191000,17.9087,0.0000
191500,17.8087,0.0000
192000,17.7087,0.0000
192500,17.6087,0.0000
193000,17.5087,0.0000
193500,17.4087,0.0000
194000,17.3087,0.0000
194500,17.2087,0.0000
195000,17.1087,0.0000
195500,17.0087,0.0000
196000,16.9087,0.0000
196500,16.8087,0.0000
197000,16.7087,0.0000
197500,16.6087,0.0000
198000,16.5087,0.0000
198500,16.4087,0.0000
199000,16.3087,0.0000
199500,16.2087,0.0000
200000,16.1087,0.0000
200500,16.0087,0.0000
201000,15.9087,0.0000
201500,15.8087,0.0000
202000,15.7087,0.0000
202500,15.6087,0.0000
203000,15.5087,0.0000
203500,15.4087,0.0000
204000,15.3087,0.0000
204500,15.2087,0.0000
205000,15.1087,0.0000
205500,15.0087,0.0000
206000,14.9087,0.0000
206500,14.8087,0.0000
207000,14.7087,0.0000
207500,14.6087,0.0000
208000,14.5087,0.0000
208500,14.4087,0.0000
209000,14.3087,0.0000
209500,14.2087,0.0000
210000,14.1087,0.0000
210500,14.0087,0.0000
211000,13.9087,0.0000
211500,13.8087,0.0000
212000,13.7087,0.0000
212500,13.6087,0.0000
213000,13.5087,0.0000
213500,13.4087,0.0000
214000,13.3087,0.0000
214500,13.2087,0.0000
215000,13.1087,0.0000
215500,13.0087,0.0000
216000,12.9087,0.0000
216500,12.8087,0.0000
217000,12.7087,0.0000
217500,12.6087,0.0000
218000,12.5087,0.0000
218500,12.4087,0.0000
219000,12.3087,0.0000
219500,12.2087,0.0000
220000,12.1087,0.0000
220500,12.0087,0.0000
221000,11.9087,0.0000
221500,11.8087,0.0000
222000,11.7087,0.0000
222500,11.6087,0.0000
223000,11.5087,0.0000
223500,11.4087,0.0000
224000,11.3087,0.0000
224500,11.2087,0.0000
225000,11.1087,0.0000
225500,11.0087,0.0000
226000,10.9087,0.0000
226500,10.8087,0.0000
227000,10.7087,0.0000
227500,10.6087,0.0000
228000,10.5087,0.0000
228500,10.4087,0.0000
229000,10.3087,0.0000
229500,10.2087,0.0000
230000,10.1087,0.0000
230500,10.0087,0.0000
231000,9.9087,0.0000
231500,9.8087,0.0000
232000,9.7087,0.0000
232500,9.6087,0.0000
233000,9.5087,0.0000
233500,9.4087,0.0000
234000,9.3087,0.0000
234500,9.2087,0.0000
235000,9.1087,0.0000
235500,9.0087,0.0000
236000,8.9087,0.0000
236500,8.8087,0.0000
237000,8.7087,0.0000
237500,8.6087,0.0000
238000,8.5087,0.0000
238500,8.4087,0.0000
239000,8.3087,0.0000
239500,8.2087,0.0000
240000,8.1087,0.0000
240500,8.0087,0.0000
241000,7.9087,0.0000
241500,7.8087,0.0000
242000,7.7087,0.0000
242500,7.6087,0.0000
243000,7.5087,0.0000
243500,7.4087,0.0000
244000,7.3087,0.0000
244500,7.2087,0.0000
245000,7.1087,0.0000
245500,7.0087,0.0000
246000,6.9087,0.0000
246500,6.8087,0.0000
247000,6.7087,0.0000
247500,6.6087,0.0000
248000,6.5087,0.0000
248500,6.4087,0.0000
249000,6.3087,0.0000
249500,6.2087,0.0000
250000,6.1087,0.0000
250500,6.0087,0.0000
251000,5.9087,0.0000
251500,5.8087,0.0000
252000,5.7087,0.0000
252500,5.6087,0.0000
253000,5.5087,0.0000
253500,5.4087,0.0000
254000,5.3087,0.0000
254500,5.2087,0.0000
255000,5.1087,0.0000
255500,5.0087,0.0000
256000,4.9087,0.0000
256500,4.8087,0.0000
257000,4.7087,0.0000
257500,4.6087,0.0000
258000,4.5087,0.0000
258500,4.4087,0.0000
259000,4.3087,0.0000
259500,4.2087,0.0000
260000,4.1087,0.0000
260500,4.0087,0.0000
261000,3.9087,0.0000
261500,3.8087,0.0000
262000,3.7087,0.0000
262500,3.6087,0.0000
263000,3.5087,0.0000
263500,3.4087,0.0000
264000,3.3087,0.0000
264500,3.2087,0.0000
265000,3.1087,0.0000
265500,3.0087,0.0000
266000,2.9087,0.0000
266500,2.8087,0.0000
267000,2.7087,0.0000
267500,2.6087,0.0000
268000,2.5087,0.0000
268500,2.4087,0.0000
269000,2.3087,0.0000
269500,2.2087,0.0000
270000,2.1087,0.0000
270500,2.0087,0.0000
271000,1.9087,0.0000
271500,1.8087,0.0000
272000,1.7087,0.0000
272500,1.6087,0.0000
273000,1.5087,0.0000
273500,1.4087,0.0000
274000,1.3087,0.0000
274500,1.2087,0.0000
275000,1.1087,0.0000
275500,1.0087,0.0000
276000,0.9087,0.0000
276500,0.8087,0.0000
277000,0.7087,0.0000
277500,0.6087,0.0000
278000,0.5087,0.0000
278500,0.4087,0.0000
279000,0.3087,0.0000
279500,0.2087,0.0000
280000,0.1087,0.0000
280500,0.0087,0.0000
281000,0.0000,0.0000
281500,0.0000,0.0000
282000,0.0000,0.0000
282500,0.0000,0.0000
283000,0.0000,0.0000
283500,0.0000,0.0000
284000,0.0000,0.0000
284500,0.0000,0.0000
285000,0.0000,0.0000
285500,0.0000,0.0000
286000,0.0000,0.0000
286500,0.0000,0.0000
287000,0.0000,0.0000
287500,0.0000,0.0000
288000,0.0000,0.0000
288500,0.0000,0.0000
289000,0.0000,0.0000
289500,0.0000,0.0000
290000,0.0000,0.0000
290500,0.0000,0.0000
291000,0.0000,0.0000
291500,0.0000,0.0000
292000,0.0000,0.0000
292500,0.0000,0.0000
293000,0.0000,0.0000
293500,0.0000,0.0000
294000,0.0000,0.0000
294500,0.0000,0.0000
295000,0.0000,0.0000
295500,0.0000,0.0000
296000,0.0000,0.0000
296500,0.0000,0.0000
297000,0.0000,0.0000
297500,0.0000,0.0000
298000,0.0000,0.0000
298500,0.0000,0.0000
299000,0.0000,0.0000
299500,0.0000,0.0000
300000,0.0000,0.0000
